consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,price_year,expected_delivery_charge_unrounded,component_count,expected_delivery_charge,data_origin,system_billed_amount_unrounded,system_billed_amount,system_line_count,detected_issue_type,billing_variance_unrounded,billing_variance,absolute_variance,variance_direction,validation_status,total_kwh
ICP000322-202603,ICP000322,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,75.52571642,6,75.53,Calculated reconciliation,75.52571642,75.53,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,701.743
ICP000323-202603,ICP000323,RET002,URES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,56.89616539,6,56.9,Calculated reconciliation,56.89616539,56.9,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,452.411
ICP000324-202603,ICP000324,RET002,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,90.44172315,6,90.44,Calculated reconciliation,90.44172315,90.44,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1275.718
ICP000325-202603,ICP000325,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,70.34144483,6,70.34,Calculated reconciliation,70.34144483,70.34,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,668.441
ICP000326-202603,ICP000326,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.09410456,6,48.09,Calculated reconciliation,54.91442137999999,54.91,6,WRONG_PRICE_CATEGORY,6.820316819999995,6.82,6.82,Overbilled,REVIEW,444.422
ICP000327-202603,ICP000327,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,59.63827267,6,59.64,Calculated reconciliation,59.63827267,59.64,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,516.257
ICP000328-202603,ICP000328,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.61856787999999,6,61.62,Calculated reconciliation,61.61856787999999,61.62,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,528.488
ICP000329-202603,ICP000329,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,45.423946519999994,6,45.42,Calculated reconciliation,45.423946519999994,45.42,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,466.813
ICP000330-202603,ICP000330,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,67.13399258999999,6,67.13,Calculated reconciliation,67.13399258999999,67.13,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,622.86
ICP000331-202603,ICP000331,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,76.86165197000001,6,76.86,Calculated reconciliation,76.86165197000001,76.86,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,621.304
ICP000332-202603,ICP000332,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,47.47120131,6,47.47,Calculated reconciliation,47.47120131,47.47,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,381.271
ICP000333-202603,ICP000333,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.59791892,6,63.6,Calculated reconciliation,63.59791892,63.6,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,505.019
ICP000334-202603,ICP000334,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,73.92907962,6,73.93,Calculated reconciliation,73.92907962,73.93,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,587.237
ICP000335-202603,ICP000335,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,101.26568138,6,101.27,Calculated reconciliation,101.26568138,101.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1131.793
ICP000336-202603,ICP000336,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,74.44647199999999,6,74.45,Calculated reconciliation,74.44647199999999,74.45,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,721.601
ICP000337-202603,ICP000337,RET001,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,67.78401625000001,6,67.78,Calculated reconciliation,67.78401625000001,67.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,457.158
ICP000338-202603,ICP000338,RET002,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,59.58150594999999,6,59.58,Calculated reconciliation,59.58150594999999,59.58,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,609.85
ICP000339-202603,ICP000339,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,69.08661348999999,6,69.09,Calculated reconciliation,69.08661348999999,69.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,581.756
ICP000340-202603,ICP000340,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.48432532,6,63.48,Calculated reconciliation,63.48432532,63.48,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,647.739
ICP000341-202603,ICP000341,RET005,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,71.09235004,6,71.09,Calculated reconciliation,71.09235004,71.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,871.745
ICP000342-202603,ICP000342,RET003,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,55.37728975,6,55.38,Calculated reconciliation,55.37728975,55.38,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,523.047
ICP000343-202603,ICP000343,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,80.7061845,6,80.71,Calculated reconciliation,80.7061845,80.71,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,746.108
ICP000344-202603,ICP000344,RET003,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,78.18709733,6,78.19,Calculated reconciliation,78.18709733,78.19,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,767.539
ICP000345-202603,ICP000345,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,44.26513342,6,44.27,Calculated reconciliation,44.26513342,44.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,418.657
ICP000346-202603,ICP000346,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,44.169604539999995,6,44.17,Calculated reconciliation,44.169604539999995,44.17,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,515.328
ICP000347-202603,ICP000347,RET004,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,80.50248561,6,80.5,Calculated reconciliation,80.50248561,80.5,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,942.262
ICP000348-202603,ICP000348,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,78.71892547,6,78.72,Calculated reconciliation,78.71892547,78.72,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,821.199
ICP000349-202603,ICP000349,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,60.32741966999999,6,60.33,Calculated reconciliation,60.32741966999999,60.33,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,831.145
ICP000350-202603,ICP000350,RET003,URES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,65.51936354,6,65.52,Calculated reconciliation,65.51936354,65.52,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,468.989
ICP000351-202603,ICP000351,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.88406153,6,48.88,Calculated reconciliation,48.88406153,48.88,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,432.175
ICP000352-202603,ICP000352,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.52741338999999,6,61.53,Calculated reconciliation,61.52741338999999,61.53,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,593.798
ICP000353-202603,ICP000353,RET001,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,69.37360486,6,69.37,Calculated reconciliation,69.37360486,69.37,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,540.489
ICP000354-202603,ICP000354,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.953769359999995,6,61.95,Calculated reconciliation,61.953769359999995,61.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,627.277
ICP000355-202603,ICP000355,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,56.09398409999999,6,56.09,Calculated reconciliation,56.09398409999999,56.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,476.899
ICP000356-202603,ICP000356,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,83.29573872,6,83.3,Calculated reconciliation,83.29573872,83.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,764.767
ICP000357-202603,ICP000357,RET003,URES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,55.88971558,6,55.89,Calculated reconciliation,55.88971558,55.89,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,394.608
ICP000358-202603,ICP000358,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,50.33982871,6,50.34,Calculated reconciliation,50.33982871,50.34,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,503.427
ICP000359-202603,ICP000359,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,59.3891469,6,59.39,Calculated reconciliation,59.3891469,59.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,611.164
ICP000360-202603,ICP000360,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,68.06636007,6,68.07,Calculated reconciliation,68.06636007,68.07,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,753.233
ICP000361-202603,ICP000361,RET004,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,56.8813218,6,56.88,Calculated reconciliation,56.8813218,56.88,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,425.717
ICP000362-202603,ICP000362,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,85.59289883999999,6,85.59,Calculated reconciliation,85.59289883999999,85.59,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,755.449
ICP000363-202603,ICP000363,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,50.21366577,6,50.21,Calculated reconciliation,70.35294854,70.35,7,DUPLICATE_CONSUMPTION,20.13928277,20.14,20.14,Overbilled,REVIEW,385.571
ICP000364-202603,ICP000364,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,65.08011728,6,65.08,Calculated reconciliation,65.08011728,65.08,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,838.111
ICP000365-202603,ICP000365,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,40.69818548,6,40.7,Calculated reconciliation,40.69818548,40.7,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,343.569
ICP000366-202603,ICP000366,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,71.13673162,6,71.14,Calculated reconciliation,71.13673162,71.14,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,671.035
ICP000367-202603,ICP000367,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,73.50710439,6,73.51,Calculated reconciliation,73.50710439,73.51,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,675.591
ICP000368-202603,ICP000368,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,47.40315697,6,47.4,Calculated reconciliation,47.40315697,47.4,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,414.71
ICP000369-202603,ICP000369,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,80.78610911,6,80.79,Calculated reconciliation,80.78610911,80.79,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,737.253
ICP000370-202603,ICP000370,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,53.947476519999995,6,53.95,Calculated reconciliation,53.947476519999995,53.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,512.905
ICP000371-202603,ICP000371,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.44627711,6,48.45,Calculated reconciliation,48.44627711,48.45,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,441.515
ICP000372-202603,ICP000372,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,47.01399306,6,47.01,Calculated reconciliation,47.01399306,47.01,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,382.649
ICP000373-202603,ICP000373,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,51.81963245,6,51.82,Calculated reconciliation,51.81963245,51.82,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,568.615
ICP000374-202603,ICP000374,RET004,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,41.003219269999995,6,41.0,Calculated reconciliation,41.003219269999995,41.0,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,248.155
ICP000375-202603,ICP000375,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.39353057,6,63.39,Calculated reconciliation,63.39353057,63.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,556.489
ICP000376-202603,ICP000376,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,46.328404039999995,6,46.33,Calculated reconciliation,46.328404039999995,46.33,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,409.782
ICP000377-202603,ICP000377,RET004,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,49.92109119,6,49.92,Calculated reconciliation,49.92109119,49.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,506.905
ICP000378-202603,ICP000378,RET003,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,47.20901198,6,47.21,Calculated reconciliation,47.20901198,47.21,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,387.016
ICP000379-202603,ICP000379,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,88.37483474999999,6,88.37,Calculated reconciliation,88.37483474999999,88.37,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,817.331
ICP000380-202603,ICP000380,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,73.54639492,6,73.55,Calculated reconciliation,73.54639492,73.55,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,681.472
ICP000381-202603,ICP000381,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,55.07524522,6,55.08,Calculated reconciliation,55.07524522,55.08,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,511.586
ICP000382-202603,ICP000382,RET002,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.66609022,6,57.67,Calculated reconciliation,57.66609022,57.67,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,520.774
ICP000383-202603,ICP000383,RET004,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,55.63675227,6,55.64,Calculated reconciliation,55.63675227,55.64,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,570.575
ICP000384-202603,ICP000384,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,49.73255751,6,49.73,Calculated reconciliation,49.73255751,49.73,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,651.916
ICP000385-202603,ICP000385,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,75.73787782,6,75.74,Calculated reconciliation,75.73787782,75.74,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,647.323
ICP000386-202603,ICP000386,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,53.59825918999999,6,53.6,Calculated reconciliation,53.59825918999999,53.6,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,542.452
ICP000387-202603,ICP000387,RET004,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,67.49526684,6,67.5,Calculated reconciliation,67.49526684,67.5,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,703.672
ICP000388-202603,ICP000388,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.86628697,6,61.87,Calculated reconciliation,61.86628697,61.87,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,501.212
ICP000389-202603,ICP000389,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,78.51806002000001,6,78.52,Calculated reconciliation,78.51806002000001,78.52,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,752.005
ICP000390-202603,ICP000390,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,44.74058047,6,44.74,Calculated reconciliation,44.74058047,44.74,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,428.72
ICP000391-202603,ICP000391,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,47.1584148,6,47.16,Calculated reconciliation,47.1584148,47.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,525.347
ICP000392-202603,ICP000392,RET002,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,97.86019511,6,97.86,Calculated reconciliation,97.86019511,97.86,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,861.759
ICP000393-202603,ICP000393,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,44.92914611,6,44.93,Calculated reconciliation,44.92914611,44.93,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,364.709
ICP000394-202603,ICP000394,RET001,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.02731794,6,57.03,Calculated reconciliation,57.02731794,57.03,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,539.094
ICP000395-202603,ICP000395,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,73.40436378,6,73.4,Calculated reconciliation,73.40436378,73.4,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,914.604
ICP000396-202603,ICP000396,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,71.14065407,6,71.14,Calculated reconciliation,71.14065407,71.14,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,789.245
ICP000397-202603,ICP000397,RET004,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.16100041,6,61.16,Calculated reconciliation,61.16100041,61.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,481.843
ICP000398-202603,ICP000398,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,70.07797126,6,70.08,Calculated reconciliation,70.07797126,70.08,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,683.916
ICP000399-202603,ICP000399,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,54.64733343,6,54.65,Calculated reconciliation,54.64733343,54.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,480.508
ICP000400-202603,ICP000400,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,55.630595119999995,6,55.63,Calculated reconciliation,55.630595119999995,55.63,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,487.72
ICP000401-202603,ICP000401,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,66.88691761999999,6,66.89,Calculated reconciliation,66.88691761999999,66.89,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,604.923
ICP000402-202603,ICP000402,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,99.66384069,6,99.66,Calculated reconciliation,99.66384069,99.66,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1158.533
ICP000403-202603,ICP000403,RET001,URES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,72.70125372999999,6,72.7,Calculated reconciliation,72.70125372999999,72.7,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,654.85
ICP000404-202603,ICP000404,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,41.36007273,6,41.36,Calculated reconciliation,41.36007273,41.36,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,373.836
ICP000405-202603,ICP000405,RET005,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,69.24859862,6,69.25,Calculated reconciliation,69.24859862,69.25,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,615.783
ICP000406-202603,ICP000406,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,64.72444299,6,64.72,Calculated reconciliation,64.72444299,64.72,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,620.504
ICP000407-202603,ICP000407,RET001,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,90.38021217,6,90.38,Calculated reconciliation,90.38021217,90.38,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,927.039
ICP000408-202603,ICP000408,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,49.08966633,6,49.09,Calculated reconciliation,49.08966633,49.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,463.916
ICP000409-202603,ICP000409,RET005,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,77.55770505,6,77.56,Calculated reconciliation,77.55770505,77.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,721.488
ICP000410-202603,ICP000410,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,62.60357934,6,62.6,Calculated reconciliation,62.60357934,62.6,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,639.049
ICP000411-202603,ICP000411,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,58.67225565,6,58.67,Calculated reconciliation,58.67225565,58.67,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,633.492
ICP000412-202603,ICP000412,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,45.55770681999999,6,45.56,Calculated reconciliation,45.55770681999999,45.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,320.731
ICP000413-202603,ICP000413,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,47.02999425,6,47.03,Calculated reconciliation,47.02999425,47.03,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,363.186
ICP000414-202603,ICP000414,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,64.01551184,6,64.02,Calculated reconciliation,64.01551184,64.02,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,715.589
ICP000415-202603,ICP000415,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,58.04177968,6,58.04,Calculated reconciliation,58.04177968,58.04,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,664.706
ICP000416-202603,ICP000416,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,60.56247306,6,60.56,Calculated reconciliation,60.56247306,60.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,769.656
ICP000417-202603,ICP000417,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,34.00312249,6,34.0,Calculated reconciliation,34.00312249,34.0,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,239.317
ICP000418-202603,ICP000418,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,51.3046554,6,51.3,Calculated reconciliation,51.3046554,51.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,523.857
ICP000419-202603,ICP000419,RET001,URES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,55.35942136999999,6,55.36,Calculated reconciliation,55.35942136999999,55.36,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,534.18
ICP000420-202603,ICP000420,RET002,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,35.98490802,6,35.98,Calculated reconciliation,35.98490802,35.98,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,303.627
ICP000421-202603,ICP000421,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,112.66669516999998,6,112.67,Calculated reconciliation,112.66669516999998,112.67,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1173.555
ICP000422-202603,ICP000422,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,85.78324047,6,85.78,Calculated reconciliation,85.78324047,85.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,754.441
ICP000423-202603,ICP000423,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,74.29150761,6,74.29,Calculated reconciliation,74.29150761,74.29,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,705.953
ICP000424-202603,ICP000424,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,74.12677645,6,74.13,Calculated reconciliation,74.12677645,74.13,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,659.873
ICP000425-202603,ICP000425,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.58139074,6,57.58,Calculated reconciliation,57.58139074,57.58,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,679.678
ICP000426-202603,ICP000426,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,42.92389291,6,42.92,Calculated reconciliation,42.92389291,42.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,317.927
ICP000427-202603,ICP000427,RET001,URES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,66.01460057,6,66.01,Calculated reconciliation,66.01460057,66.01,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,512.857
ICP000428-202603,ICP000428,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.56010347,6,63.56,Calculated reconciliation,63.56010347,63.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,638.965
ICP000429-202603,ICP000429,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,43.72018397,6,43.72,Calculated reconciliation,43.72018397,43.72,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,376.678
ICP000430-202603,ICP000430,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,65.35646016999999,6,65.36,Calculated reconciliation,65.35646016999999,65.36,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,691.734
ICP000431-202603,ICP000431,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,40.95889112,6,40.96,Calculated reconciliation,40.95889112,40.96,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,287.309
ICP000432-202603,ICP000432,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,51.4910611,6,51.49,Calculated reconciliation,51.4910611,51.49,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,427.662
