consumption_id,icp_id,retailer_id,connection_group,control_type,expected_price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,expected_quantity,quantity_unit,expected_price_year,effective_from,effective_to,expected_component_code,expected_delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin,applied_price_category_code,applied_price_year,system_component_code,system_quantity,system_delivery_price,system_charge_unrounded,injected_exception_type,system_line_id
ICP000153-202604,ICP000153,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,18.23,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,18.23,0.0,0.0,,SYS0006917
ICP000153-202604,ICP000153,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,167.829,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,7.552305,7.5523,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,167.829,0.045,7.5523050000000005,,SYS0006918
ICP000154-202604,ICP000154,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0006919
ICP000154-202604,ICP000154,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,100.487,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.83303723,0.83304,Calculated from public prices and simulated quantities,RES,2026,RESCOP,100.487,0.00829,0.83303723,,SYS0006920
ICP000154-202604,ICP000154,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,124.71,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,21.5137221,21.51372,Calculated from public prices and simulated quantities,RES,2026,RESCP,124.71,0.17251,21.5137221,,SYS0006921
ICP000154-202604,ICP000154,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,158.193,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,15.836701230000005,15.8367,Calculated from public prices and simulated quantities,RES,2026,RESCSH,158.193,0.10011,15.836701230000003,,SYS0006922
ICP000154-202604,ICP000154,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,3.142,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,3.142,0.0,0.0,,SYS0006923
ICP000154-202604,ICP000154,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,125.699,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,5.656454999999999,5.65645,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,125.699,0.045,5.656454999999999,,SYS0006924
ICP000155-202604,ICP000155,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,30.0,1.1243,38.979,CALCULATION_ERROR,SYS0006925
ICP000155-202604,ICP000155,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,212.637,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.39702509,1.39703,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,212.637,0.00657,1.39702509,,SYS0006926
ICP000155-202604,ICP000155,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,340.819,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,48.36903248,48.36903,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,340.819,0.14192,48.36903248,,SYS0006927
ICP000155-202604,ICP000155,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,222.064,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,17.74957552,17.74958,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,222.064,0.07993,17.74957552,,SYS0006928
ICP000155-202604,ICP000155,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,16.127,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,16.127,0.0,0.0,,SYS0006929
ICP000155-202604,ICP000155,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,186.684,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,6.787830240000001,6.78783,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,186.684,0.03636,6.787830240000001,,SYS0006930
ICP000156-202604,ICP000156,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0006931
ICP000156-202604,ICP000156,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,149.482,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.23920578,1.23921,Calculated from public prices and simulated quantities,RES,2026,RESCOP,149.482,0.00829,1.23920578,,SYS0006932
ICP000156-202604,ICP000156,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,98.216,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,16.943242159999997,16.94324,Calculated from public prices and simulated quantities,RES,2026,RESCP,98.216,0.17251,16.943242159999997,,SYS0006933
ICP000156-202604,ICP000156,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,206.447,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,20.667409170000003,20.66741,Calculated from public prices and simulated quantities,RES,2026,RESCSH,206.447,0.10011,20.667409170000003,,SYS0006934
ICP000156-202604,ICP000156,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,12.669,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,12.669,0.0,0.0,,SYS0006935
ICP000156-202604,ICP000156,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,306.643,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,13.798934999999998,13.79893,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,306.643,0.045,13.798934999999998,,SYS0006936
ICP000157-202604,ICP000157,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0006937
ICP000157-202604,ICP000157,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,70.373,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.5833921700000001,0.58339,Calculated from public prices and simulated quantities,RES,2026,RESCOP,70.373,0.00829,0.5833921700000001,,SYS0006938
ICP000157-202604,ICP000157,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,40.556,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,6.996315559999999,6.99632,Calculated from public prices and simulated quantities,RES,2026,RESCP,40.556,0.17251,6.996315559999999,,SYS0006939
ICP000157-202604,ICP000157,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,69.181,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,6.92570991,6.92571,Calculated from public prices and simulated quantities,RES,2026,RESCSH,69.181,0.10011,6.92570991,,SYS0006940
ICP000157-202604,ICP000157,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,17.981,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,17.981,0.0,0.0,,SYS0006941
ICP000157-202604,ICP000157,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,195.527,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,8.798715,8.79872,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,195.527,0.045,8.798715,,SYS0006942
ICP000158-202604,ICP000158,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0006943
ICP000158-202604,ICP000158,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,61.672,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.51126088,0.51126,Calculated from public prices and simulated quantities,RES,2026,RESCOP,61.672,0.00829,0.51126088,,SYS0006944
ICP000158-202604,ICP000158,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,39.486,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,6.81172986,6.81173,Calculated from public prices and simulated quantities,RES,2026,RESCP,39.486,0.17251,6.81172986,,SYS0006945
ICP000158-202604,ICP000158,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,47.282,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,4.73340102,4.7334,Calculated from public prices and simulated quantities,RES,2026,RESCSH,47.282,0.10011,4.73340102,,SYS0006946
ICP000158-202604,ICP000158,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,48.566,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,48.566,0.0,0.0,,SYS0006947
ICP000158-202604,ICP000158,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,96.139,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,4.326255,4.32626,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,96.139,0.045,4.326255,,SYS0006948
ICP000159-202604,ICP000159,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,30.0,1.1243,33.729,,SYS0006949
ICP000159-202604,ICP000159,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,122.359,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.8038986300000001,0.8039,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,122.359,0.00657,0.8038986300000001,,SYS0006950
ICP000159-202604,ICP000159,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,177.264,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,25.15730688,25.15731,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,177.264,0.14192,25.15730688,,SYS0006951
ICP000159-202604,ICP000159,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,107.99,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,8.6316407,8.63164,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,107.99,0.07993,8.6316407,,SYS0006952
ICP000159-202604,ICP000159,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,8.511,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,8.511,0.0,0.0,,SYS0006953
ICP000159-202604,ICP000159,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,146.953,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,5.343211080000001,5.34321,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,146.953,0.03636,5.343211080000001,,SYS0006954
ICP000160-202604,ICP000160,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,30.0,1.1243,33.729,,SYS0006955
ICP000160-202604,ICP000160,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,100.464,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.66004848,0.66005,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,100.464,0.00657,0.66004848,,SYS0006956
ICP000160-202604,ICP000160,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,155.731,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,22.101343519999997,22.10134,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,155.731,0.14192,22.101343519999997,,SYS0006957
ICP000160-202604,ICP000160,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,138.026,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,11.03241818,11.03242,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,138.026,0.07993,11.03241818,,SYS0006958
ICP000160-202604,ICP000160,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,13.482,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,13.482,0.0,0.0,,SYS0006959
ICP000160-202604,ICP000160,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,208.616,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,7.585277760000001,7.58528,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,208.616,0.03636,7.585277760000001,,SYS0006960
ICP000161-202604,ICP000161,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0006961
ICP000161-202604,ICP000161,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Off Peak,152.961,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.2680466900000005,1.26805,Calculated from public prices and simulated quantities,RES,2026,RESCOP,152.961,0.00829,1.2680466900000003,,SYS0006962
ICP000161-202604,ICP000161,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Peak,193.125,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,33.31599375,33.31599,Calculated from public prices and simulated quantities,RES,2026,RESCP,193.125,0.17251,33.31599375,,SYS0006963
ICP000161-202604,ICP000161,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Shoulder,83.577,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,8.36689347,8.36689,Calculated from public prices and simulated quantities,RES,2026,RESCSH,83.577,0.10011,8.36689347,,SYS0006964
ICP000161-202604,ICP000161,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,53.863,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,53.863,0.0,0.0,,SYS0006965
ICP000161-202604,ICP000161,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Weekend,177.914,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,8.006129999999999,8.00613,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,177.914,0.045,8.006129999999999,,SYS0006966
ICP000162-202604,ICP000162,RET001,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0006967
ICP000162-202604,ICP000162,RET001,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Off Peak,127.742,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.0589811800000002,1.05898,Calculated from public prices and simulated quantities,RES,2026,RESCOP,127.742,0.00829,1.0589811800000002,,SYS0006968
ICP000162-202604,ICP000162,RET001,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Peak,93.855,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,16.19092605,16.19093,Calculated from public prices and simulated quantities,RES,2026,RESCP,93.855,0.17251,16.19092605,,SYS0006969
ICP000162-202604,ICP000162,RET001,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Shoulder,164.399,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,16.45798389,16.45798,Calculated from public prices and simulated quantities,RES,2026,RESCSH,164.399,0.10011,16.45798389,,SYS0006970
ICP000162-202604,ICP000162,RET001,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,24.969,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,24.969,0.0,0.0,,SYS0006971
ICP000162-202604,ICP000162,RET001,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Weekend,175.078,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,7.87851,7.87851,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,175.078,0.045,7.8785099999999995,,SYS0006972
ICP000163-202604,ICP000163,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0006973
ICP000163-202604,ICP000163,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Off Peak,34.99,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.2900671,0.29007,Calculated from public prices and simulated quantities,RES,2026,RESCOP,34.99,0.00829,0.2900671,,SYS0006974
ICP000163-202604,ICP000163,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Peak,195.635,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,33.74899385,33.74899,Calculated from public prices and simulated quantities,RES,2026,RESCP,195.635,0.17251,33.74899385,,SYS0006975
ICP000163-202604,ICP000163,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Shoulder,200.939,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,20.11600329,20.116,Calculated from public prices and simulated quantities,RES,2026,RESCSH,200.939,0.10011,20.116003290000002,,SYS0006976
ICP000163-202604,ICP000163,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,1.647,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,1.647,0.0,0.0,,SYS0006977
ICP000163-202604,ICP000163,RET003,Residential Low User,Controlled,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Weekend,48.704,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,2.19168,2.19168,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,48.704,0.045,2.19168,,SYS0006978
ICP000164-202604,ICP000164,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSUUFXD,1.2501,$/con/day,True,37.503,37.503,Calculated from public prices and simulated quantities,RSU,2026,RSUUFXD,30.0,1.2501,37.503,,SYS0006979
ICP000164-202604,ICP000164,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,180.195,kWh,2026,2026-04-01,,RSUUOP,0.00657,$/kWh,True,1.18388115,1.18388,Calculated from public prices and simulated quantities,RSU,2026,RSUUOP,180.195,0.00657,1.18388115,,SYS0006980
ICP000164-202604,ICP000164,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,147.955,kWh,2026,2026-04-01,,RSUUP,0.14192,$/kWh,True,20.9977736,20.99777,Calculated from public prices and simulated quantities,RSU,2026,RSUUP,147.955,0.14192,20.997773600000002,,SYS0006981
ICP000164-202604,ICP000164,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,220.674,kWh,2026,2026-04-01,,RSUUSH,0.07993,$/kWh,True,17.63847282,17.63847,Calculated from public prices and simulated quantities,RSU,2026,RSUUSH,220.674,0.07993,17.63847282,,SYS0006982
ICP000164-202604,ICP000164,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,71.058,kWh,2026,2026-04-01,,RSUUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSU,2026,RSUUSOP,71.058,0.0,0.0,,SYS0006983
ICP000164-202604,ICP000164,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,232.989,kWh,2026,2026-04-01,,RSUUWKD,0.03636,$/kWh,True,8.471480040000001,8.47148,Calculated from public prices and simulated quantities,RSU,2026,RSUUWKD,232.989,0.03636,8.471480040000001,,SYS0006984
ICP000165-202604,ICP000165,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,30.0,1.1243,33.729,,SYS0006985
ICP000165-202604,ICP000165,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Off Peak,124.558,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.8183460600000001,0.81835,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,124.558,0.00657,0.8183460600000001,,SYS0006986
ICP000165-202604,ICP000165,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Peak,365.736,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,51.90525312,51.90525,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,365.736,0.14192,51.90525312,,SYS0006987
ICP000165-202604,ICP000165,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Shoulder,398.313,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,31.83715809,31.83716,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,398.313,0.07993,31.83715809,,SYS0006988
ICP000165-202604,ICP000165,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,58.116,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,58.116,0.0,0.0,,SYS0006989
ICP000165-202604,ICP000165,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Weekend,306.298,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,11.13699528,11.137,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,306.298,0.03636,11.13699528,,SYS0006990
ICP000166-202604,ICP000166,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.0,27.0,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,30.0,0.9,27.0,,SYS0006991
ICP000166-202604,ICP000166,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,27.585,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.22867965,0.22868,Calculated from public prices and simulated quantities,URES,2026,URESUOP,27.585,0.00829,0.22867965,,SYS0006992
ICP000166-202604,ICP000166,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,262.535,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,45.28991285,45.28991,Calculated from public prices and simulated quantities,URES,2026,URESUP,262.535,0.17251,45.28991285,,SYS0006993
ICP000166-202604,ICP000166,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,119.985,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,12.01169835,12.0117,Calculated from public prices and simulated quantities,URES,2026,URESUSH,119.985,0.10011,12.01169835,,SYS0006994
ICP000166-202604,ICP000166,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,45.174,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,45.174,0.0,0.0,,SYS0006995
ICP000166-202604,ICP000166,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,144.09,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,6.48405,6.48405,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,144.09,0.045,6.48405,,SYS0006996
